Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr,daily_ret,obv,vwap,roc_5,roc_20,price_volatility,volume_volatility,prophet_predicted_price,llama_sentiment,llama_sentiment_confidence,gemini_sentiment,gemini_sentiment_confidence,pct_change_adj_close,price_change_direction,AAPL,KO,TSLA,V,XOM
2020-04-15,168.6999969482422,169.36000061035156,164.9499969482422,165.9600067138672,163.5959930419922,12118700,171.64000244140624,160.7660011291504,179.19259979248048,166.9161218835304,168.10633615557632,-1.190214272045921,-3.7394746887754056,2.549260416729485,52.4376065236569,150.60000610351562,178.8000030517578,54.468093165198056,70.59729465074322,160.7660011291504,181.86229684854953,139.66970540975126,8.630714416503906,-0.0495933377933528,-43239900,178.5365374451844,-1.5599915067038617,5.111157993169146,10.548147859699569,5137860.501627525,184.1906896061443,1.0,0.99755859375,1.0,0.9999990462097232,-4.959344945010969,-1,False,False,False,True,False
2020-04-16,167.11000061035156,168.0,159.8000030517578,162.4199981689453,160.10641479492188,20308200,169.13600158691406,161.4630012512207,178.3697998046875,166.22441054282498,167.6851259343444,-1.4607153915194149,-3.2837228293242076,1.823007437804793,46.06959960443756,150.60000610351562,178.8000030517578,41.914870016205704,60.5200794683592,161.4630012512207,181.7560056782459,141.1699968241955,8.662857055664062,-0.0213304916950577,-63548100,178.1947312001994,-7.156741795893328,9.388471742002324,10.14650221351262,5012465.104233438,176.7327094895845,0.0,0.61474609375,0.0,0.999959472103914,-2.1330462819921236,-1,False,False,False,True,False
2020-04-17,169.64999389648438,170.99000549316406,164.9499969482422,169.5399932861328,167.12498474121094,15375800,168.30599975585938,162.32750091552734,177.70439971923827,166.73450019564157,167.82252351595835,-1.088023320316779,-2.844582927522722,1.756559607205943,54.86703838949969,150.60000610351562,178.8000030517578,67.16308238394255,54.51534852178211,162.32750091552734,182.44028737532545,142.21471445572925,8.508571079799108,0.0438369363222221,-48172300,178.05795511121875,-2.389319533041878,11.356317429315466,10.056393229899047,4976325.667186059,168.37927012403685,1.0,0.97119140625,0.0,0.9999606637090288,4.38369065679165,1,False,False,False,True,False
2020-04-20,167.3300018310547,167.42999267578125,163.1999969482422,164.22000122070312,161.8807830810547,10505200,167.35199890136718,163.19700088500977,176.9279998779297,166.3476541994972,167.5556700126061,-1.208015813108915,-2.5172695046399607,1.3092536915310458,49.18957470304985,150.60000610351562,178.8000030517578,48.29786025220292,52.45860421745039,163.19700088500977,181.94619498241929,144.44780678760029,8.591428484235491,-0.0313789800407219,-58677500,177.91013599964296,-2.8226546644226747,11.843628122853044,9.374597048704745,5113508.567075318,163.99299897278507,1.0,0.9228515625,1.0,0.9999902253607852,-3.137892080155924,-1,False,False,False,True,False
2020-04-21,162.0,162.57000732421875,159.14999389648438,160.52999877929688,158.2433319091797,10562100,164.53399963378905,164.4365005493164,176.08379974365235,165.45263028869715,167.03524992124986,-1.5826196325527064,-2.33033953022251,0.7477198976698034,49.642556303899426,150.60000610351562,178.8000030517578,35.21274379570536,50.22456214395029,164.4365005493164,178.14226147877736,150.73073961985546,8.407142639160156,-0.0224698722078748,-69239600,177.725456622004,-8.068947847830843,18.26284977377672,6.852880464730474,3980663.4198830193,155.83731077605566,1.0,0.87744140625,1.0,0.9999969007019726,-2.246993807815789,-1,False,False,False,True,False
2020-04-22,164.66000366210938,167.6999969482422,162.9199981689453,166.58999633789062,164.21702575683594,14502500,164.65999755859374,165.03950042724608,175.29579956054687,165.62760968088077,167.00226817433435,-1.3746584934535804,-2.139203322868724,0.7645448294151436,58.36435872823685,150.60000610351562,178.8000030517578,56.70209916590689,46.737567737938384,165.03950042724608,177.9481187833363,152.13088207115587,8.226428440638951,0.0377499383584079,-54737100,177.56532564249397,0.3796032770169821,7.804308324507336,6.454309178045111,3296905.9647645457,171.24204889511375,1.0,0.8056640625,0.0,0.9999938015395148,3.775005098530615,1,False,False,False,True,False
2020-04-23,167.8800048828125,170.41000366210938,166.2100067138672,166.3800048828125,164.01004028320312,11411300,165.45199890136718,165.26950073242188,174.544599609375,165.74336278887026,166.95617459718457,-1.2128118083143136,-1.953925019957842,0.7411132116435284,55.87505536823039,150.60000610351562,178.8000030517578,55.957448535399585,49.29076383233727,165.26950073242188,178.09725543397215,152.4417460308716,8.022141592843193,-0.0012605286013225,-66148400,177.44017837394367,2.4381275449517625,2.8433713303404273,6.4138773507751425,3031322.5958490963,159.3945964387936,1.0,0.99658203125,1.0,0.9999965429163424,-0.1260438573155609,-1,False,False,False,True,False
2020-04-24,168.44000244140625,168.75,164.00999450683594,167.32000732421875,164.93661499023438,8391400,165.00800170898438,165.19150085449218,173.74219970703126,165.98592348661617,166.98312516955747,-0.9972016829412952,-1.7625803525545327,0.7653786696132376,60.75650604792335,158.25,178.8000030517578,44.13628212791393,52.265276609740134,165.19150085449218,177.94557791729687,152.43742379168748,7.852142333984375,0.0056497320219959,-57757000,177.35759330960494,-1.3094172760567455,-0.9237313556902382,6.377038531402349,3193702.067717361,157.9782828146942,1.0,0.8125,1.0,0.9999978541875691,0.5649499905196587,1,False,False,False,True,False
2020-04-27,168.64999389648438,172.35000610351562,168.5500030517578,171.75999450683594,169.31336975097656,9903300,166.51600036621093,165.7015007019043,173.02939971923828,166.8742421051115,167.3369673426892,-0.462725237577672,-1.5026093295591607,1.039884091981489,51.97412652078362,159.14999389648438,178.8000030517578,64.17300119663018,54.755577286647906,165.7015007019043,178.65827973613855,152.74472166767006,6.862857273646763,0.0265359011968828,-47853700,177.30419858166,4.591397655636031,6.313442128236546,6.478389517117121,3281058.4483276345,163.7223982948731,0.0,0.81494140625,0.0,0.9999465978615656,2.6535980267336834,1,False,False,False,True,False
2020-04-28,175.0,175.00999450683594,170.3800048828125,171.25,168.8106231689453,8614400,168.66000061035157,165.98550033569336,172.24859985351563,167.54743562740208,167.62682161360112,-0.0793859861990426,-1.2179646608871373,1.1385786746880946,52.276622586264985,159.14999389648438,177.19000244140625,67.07317279470848,58.460818706417534,165.98550033569336,179.17701692451195,152.79398374687474,6.429285321916852,-0.0029692275451,-56468100,177.25437789305647,6.677880335277031,3.4305685960735133,6.595758294409307,3395620.1857532267,165.4295493126872,1.0,0.93896484375,0.0,0.9491048215397,-0.2969325947328793,-1,False,False,False,True,False
2020-04-29,176.85000610351562,182.25,176.10000610351562,181.7899932861328,179.20050048828125,12862800,171.7,167.0190002441406,171.66039978027345,169.73859834412988,168.67594544119606,1.06265290293382,-0.7618411481229459,1.824494051056766,55.470370113118896,159.14999389648438,182.25,98.0086294704607,76.41826782059978,167.0190002441406,181.75401359231088,152.28398689597034,6.638570513044085,0.0615474060504106,-43605300,177.30943278229648,9.124195499357835,12.828946620753934,7.367506674085129,2886370.5439758804,173.8981137134032,1.0,0.54638671875,0.0,0.9999877223434592,6.154753252073353,1,False,False,False,True,False
2020-04-30,181.77999877929688,181.8300018310547,177.66000366210938,178.72000122070312,176.17420959472656,11331600,174.16799926757812,168.2995002746582,170.96859985351563,171.12035263283346,169.4199495730114,1.7004030598220652,-0.2693923065339437,1.9697953663560088,53.903464314810265,159.14999389648438,182.25,84.71862404071123,83.2668087686268,168.2995002746582,182.38183324330151,154.21716730601491,6.626427786690848,-0.0168875745575147,-54936900,177.32435695027132,7.416754403019832,16.72653680900065,7.041166484321649,2900801.423976165,174.96813919483242,1.0,0.5849609375,0.0,0.9999886760374438,-1.6887736838394507,-1,False,False,False,True,False
2020-05-01,174.4499969482422,179.63999938964844,174.27000427246094,175.57000732421875,173.06910705566406,10109600,175.81799926757813,169.20850067138673,170.25100006103514,171.80491489304657,169.87550940643416,1.92940548661241,0.170367252095327,1.759038234517083,55.232195693221314,159.14999389648438,182.25,71.08229042950508,84.603181313559,169.20850067138673,182.65860270591563,155.7583986368578,6.471426827566964,-0.0176253014490214,-65046500,177.3079520100239,4.930671550840793,11.550929541312405,6.725051017264467,2927907.064763972,176.9289231688636,1.0,0.9990234375,1.0,0.9999988079489696,-1.7625182177377297,-1,False,False,False,True,False
2020-05-04,172.9499969482422,176.94000244140625,171.72000122070312,176.14999389648438,173.64083862304688,9386200,176.6959991455078,170.42350006103516,169.59779998779297,172.47338858588316,170.34028603532678,2.133102550556373,0.5629143117875363,1.5701882387688366,51.32284346303979,159.14999389648438,182.25,73.5930541482097,76.46465620614201,170.42350006103516,181.441594620782,159.4054055012883,6.384284973144531,0.00330344904067,-55660300,177.29798527386504,2.5558916686351685,16.002625496375366,5.509047279873427,3002311.3983930936,183.3600892121489,1.0,0.9931640625,1.0,0.999998569577201,0.3303487127826576,1,False,False,False,True,False
2020-05-05,179.08999633789062,181.1000061035156,178.25999450683594,178.44000244140625,175.8982391357422,13513000,178.13399963378907,170.87350006103514,169.19080017089843,173.39132917904055,170.9402650283697,2.4510641506708453,0.940544279564198,1.5105198711066472,62.12593169594236,159.14999389648438,182.25,83.50650843328609,76.06061767033363,170.87350006103514,182.4437839546765,159.3032161673938,6.047143118722096,0.013000332808797,-42147300,177.3119633128979,4.198541571624093,5.311614654344843,5.785141946820669,2850927.028474116,168.1016699954577,1.0,0.78759765625,0.0,0.9580692613223452,1.3000400888387054,1,False,False,False,True,False
2020-05-06,179.72000122070312,180.50999450683597,177.8800048828125,178.77999877929688,176.23338317871094,8540500,177.53200073242186,171.38300018310548,168.9984002685547,174.2203552713877,171.5209860469569,2.6993692244307965,1.2923092685375177,1.4070599558932788,66.94987895077816,159.14999389648438,182.25,84.97835366296712,80.6926387481543,171.38300018310548,183.41800181031448,159.34799855589648,5.649285452706473,0.0019053818271621,-33606800,177.32323256249475,-1.6557536817212393,6.044250941783802,6.017500813604497,2845008.421128049,173.4793479816968,1.0,0.9931640625,1.0,0.999998569577201,0.1905329152897872,1,False,False,False,True,False
2020-05-07,181.75,184.97999572753903,181.7100067138672,182.72000122070312,180.11724853515625,9262200,178.33200073242188,171.77200012207032,168.9086001586914,175.5279931097439,172.35054272649364,3.1774503832502603,1.6693374914800665,1.508112891770194,64.61848407725668,159.14999389648438,184.97999572753903,91.25050582025597,86.57845597216972,171.77200012207032,184.75656515504232,158.78743508909832,5.479998997279574,0.0220382731195236,-24344600,177.36779023862064,2.238137854005706,4.447238293541633,6.492282516486004,2896499.468850749,173.47577441322386,0.0,0.5888671875,1.0,0.7551350094097042,2.203819325483214,1,False,False,False,True,False
2020-05-08,185.02999877929688,185.75,183.6199951171875,185.08999633789065,182.45350646972656,6470100,180.23599853515623,172.34199981689454,169.0102001953125,176.99907052945878,173.2942059569675,3.7048645724912888,2.0764429076823108,1.628421664808978,74.76860068061607,159.14999389648438,185.75,97.51878379448146,91.24921442590151,172.34199981689454,186.6177592526371,158.066240381152,5.243570600237163,0.012970638689548,-17874500,177.41207245721498,5.42233218461492,6.563413976765964,7.137879717871267,3113733.9644794115,175.25643745450802,1.0,0.99267578125,1.0,0.999998569577201,1.2970761843024148,1,False,False,False,True,False
2020-05-11,183.8699951171875,184.6199951171875,181.42999267578125,183.55999755859372,180.9452667236328,8683100,181.71799926757816,173.07049942016602,169.04620025634765,178.00844391855645,174.05463496449536,3.953808954061088,2.4519161169580665,1.5018928371030218,78.80914841551908,162.9199981689453,185.75,90.40734881401843,93.05887947625196,173.07049942016602,188.0935034257168,158.0474954146152,5.142856052943638,-0.0082662424202756,-26557600,177.45902411458752,4.206644291151029,8.621806965985957,7.5115020027754,3101226.3475624975,179.7739586179093,1.0,0.90966796875,1.0,0.9999932053204984,-0.82664333247221,-1,False,False,False,True,False
2020-05-12,183.55999755859372,183.9900054931641,179.3699951171875,179.47000122070312,176.9135284423828,8219700,181.9239990234375,173.3129997253418,168.78900024414062,178.23329888811747,174.45577320569595,3.777525682421526,2.717038030050759,1.0604876523707674,66.94740206652519,164.00999450683594,185.75,71.1131683877837,86.34643366542787,173.3129997253418,188.59564996971375,158.03034948096982,4.960714067731587,-0.0222815231656616,-34777300,177.47345796656373,0.5772241454855997,2.7774631995956645,7.641325122185983,3158887.4284394295,198.21100295375356,1.0,0.83544921875,0.0,0.9999921314938888,-2.228153493181939,-1,False,False,False,True,False
2020-05-13,178.5,181.08999633789065,175.0399932861328,177.08999633789062,174.85972595214844,13377100,181.58599853515625,173.86949920654297,168.61620025634767,178.05740618808258,174.65090084511775,3.406505342964806,2.8549314926335683,0.5515738503312377,63.330849076456595,164.00999450683594,185.75,60.165586596413554,73.89536793273857,173.86949920654297,188.83199622984785,158.90700218323812,5.092857360839848,-0.0132612964095636,-48154400,177.46903045776116,-0.945297266442291,6.706428762209393,7.481248511652429,3194598.5613013194,194.8302855968616,1.0,0.8056640625,0.0,0.9999926089435868,-1.1609075395855095,-1,False,False,False,True,False
2020-05-14,175.94000244140625,181.0500030517578,173.82000732421875,180.8999938964844,178.62176513671875,9695100,181.2219970703125,174.79349899291992,168.34840026855468,178.49472737399054,175.1137966267005,3.3809307472900514,2.960131343564865,0.4207994037251863,65.77602594564546,168.5500030517578,185.75,71.8022850927816,67.69368002565962,174.79349899291992,189.04443636589215,160.5425616199477,5.270713806152348,0.0215144708192565,-38459300,177.49750290677514,-0.9960635464425048,11.37790662226006,7.125468686486112,2347940.5310544944,190.25012680298943,1.0,0.99658203125,1.0,0.9999989270932091,2.151461215031203,1,False,False,False,True,False
2020-05-15,179.97999572753906,184.13999938964844,178.8699951171875,183.4900054931641,181.1791534423828,10785900,180.9019989013672,175.4909996032715,168.27900024414063,179.26323170001723,175.73425654273484,3.528975157282389,3.07390010630837,0.4550750509740187,64.23891597695214,170.3800048828125,185.75,85.29606229797255,72.42131132905591,175.4909996032715,190.02208089826783,160.95991830827512,5.287857055664067,0.0143173669655387,-27673400,177.55232175320097,-0.8644393950960505,8.228154275957667,7.265540647498189,2056155.327809401,183.58434047399908,1.0,0.99462890625,1.0,0.9999984503497856,1.4317338672062752,1,False,False,False,True,False
2020-05-18,188.0,192.8300018310547,187.47000122070312,191.3800048828125,188.9698028564453,11802200,182.46600036621095,176.84899978637696,168.41940032958985,181.1273506512165,176.89320086422208,4.234149786994408,3.305950042445578,0.92819974454883,70.72268323593295,171.72000122070312,192.8300018310547,93.1312320875483,83.40985982610083,176.84899978637696,192.00791469960393,161.69008487315,5.624286106654578,0.0429996138941874,-15871200,177.68936323488126,4.2601914514204475,16.538791535878605,7.579457456613477,2083034.5069974584,177.80021787935362,1.0,0.904296875,1.0,0.9995118245004836,4.2999700937117025,1,False,False,False,True,False
